system:index,LST_Celsius,data,timestamp_utc,.geo
2003_05_23,41.870000000000005,2003-05-23,1.053648E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_24,38.07000000000005,2003-05-24,1.0537344E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_25,39.170000000000016,2003-05-25,1.0538208E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_27,35.650000000000034,2003-05-27,1.0539936E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_28,38.670000000000016,2003-05-28,1.05408E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_30,37.81,2003-05-30,1.0542528E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_05,27.610000000000014,2003-06-05,1.0547712E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_06,29.710000000000036,2003-06-06,1.0548576E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_07,28.970000000000027,2003-06-07,1.054944E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_08,30.150000000000034,2003-06-08,1.0550304E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_12,38.79000000000002,2003-06-12,1.055376E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_13,38.01000000000005,2003-06-13,1.0554624E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_17,32.31,2003-06-17,1.055808E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_21,36.35000000000002,2003-06-21,1.0561536E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_22,33.55000000000001,2003-06-22,1.05624E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_23,38.99000000000001,2003-06-23,1.0563264E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_24,30.010000000000048,2003-06-24,1.0564128E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_25,29.99000000000001,2003-06-25,1.0564992E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_26,41.03000000000003,2003-06-26,1.0565856E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_28,40.170000000000016,2003-06-28,1.0567584E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_01,39.29000000000002,2003-07-01,1.0570176E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_03,34.210000000000036,2003-07-03,1.0571904E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_05,42.97000000000003,2003-07-05,1.0573632E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_09,39.450000000000045,2003-07-09,1.0577088E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_10,37.410000000000025,2003-07-10,1.0577952E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_14,33.97000000000003,2003-07-14,1.0581408E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_15,34.670000000000016,2003-07-15,1.0582272E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_18,35.25000000000006,2003-07-18,1.0584864E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_19,35.57000000000005,2003-07-19,1.0585728E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_21,39.63000000000005,2003-07-21,1.0587456E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_25,32.950000000000045,2003-07-25,1.0590912E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_28,41.610000000000014,2003-07-28,1.0593504E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_30,43.81,2003-07-30,1.0595232E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_31,40.610000000000014,2003-07-31,1.0596096E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_01,39.07000000000005,2003-08-01,1.059696E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_03,35.47000000000003,2003-08-03,1.0598688E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_04,33.79000000000002,2003-08-04,1.0599552E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_06,42.59000000000003,2003-08-06,1.060128E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_08,37.55000000000001,2003-08-08,1.0603008E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_09,40.79000000000002,2003-08-09,1.0603872E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_11,45.27000000000004,2003-08-11,1.06056E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_13,42.31,2003-08-13,1.0607328E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_16,40.450000000000045,2003-08-16,1.060992E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_17,42.63000000000005,2003-08-17,1.0610784E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_18,45.27000000000004,2003-08-18,1.0611648E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_19,39.35000000000002,2003-08-19,1.0612512E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_20,37.07000000000005,2003-08-20,1.0613376E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_22,47.33000000000004,2003-08-22,1.0615104E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_24,38.59000000000003,2003-08-24,1.0616832E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_25,45.410000000000025,2003-08-25,1.0617696E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_26,45.03000000000003,2003-08-26,1.061856E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_27,40.29000000000002,2003-08-27,1.0619424E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_29,47.690000000000055,2003-08-29,1.0621152E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_31,37.870000000000005,2003-08-31,1.062288E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_02,38.07000000000005,2003-09-02,1.0624608E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_03,45.01000000000005,2003-09-03,1.0625472E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_09,40.75000000000006,2003-09-09,1.0630656E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_10,41.870000000000005,2003-09-10,1.063152E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_11,40.910000000000025,2003-09-11,1.0632384E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_12,41.49000000000001,2003-09-12,1.0633248E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_14,39.450000000000045,2003-09-14,1.0634976E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_16,49.190000000000055,2003-09-16,1.0636704E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_17,44.410000000000025,2003-09-17,1.0637568E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_18,42.63000000000005,2003-09-18,1.0638432E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_19,46.29000000000002,2003-09-19,1.0639296E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_20,37.07000000000005,2003-09-20,1.064016E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_21,48.23000000000002,2003-09-21,1.0641024E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_23,44.31,2003-09-23,1.0642752E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_24,43.670000000000016,2003-09-24,1.0643616E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_25,35.370000000000005,2003-09-25,1.064448E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_26,46.27000000000004,2003-09-26,1.0645344E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_27,46.53000000000003,2003-09-27,1.0646208E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_28,49.870000000000005,2003-09-28,1.0647072E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_29,41.35000000000002,2003-09-29,1.0647936E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_30,50.410000000000025,2003-09-30,1.06488E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_10_02,39.55000000000001,2003-10-02,1.0650528E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_10_04,43.77000000000004,2003-10-04,1.0652256E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
